2024-04-26 23:03:58,899 INFO    StreamThr :449069 [internal.py:wandb_internal():86] W&B internal server running at pid: 449069, started at: 2024-04-26 23:03:58.896334
2024-04-26 23:03:58,909 DEBUG   HandlerThread:449069 [handler.py:handle_request():146] handle_request: status
2024-04-26 23:03:58,918 INFO    WriterThread:449069 [datastore.py:open_for_write():87] open: /data1/jiahaoguo/TransVisDrone/wandb/run-20240426_230358-oo5gz46y/run-oo5gz46y.wandb
2024-04-26 23:03:58,921 DEBUG   SenderThread:449069 [sender.py:send():379] send: header
2024-04-26 23:03:58,942 DEBUG   SenderThread:449069 [sender.py:send():379] send: run
2024-04-26 23:03:58,992 INFO    SenderThread:449069 [sender.py:_setup_resume():749] checking resume status for None/testUSVID/oo5gz46y
2024-04-26 23:04:00,061 INFO    SenderThread:449069 [dir_watcher.py:__init__():211] watching files in: /data1/jiahaoguo/TransVisDrone/wandb/run-20240426_230358-oo5gz46y/files
2024-04-26 23:04:00,061 INFO    SenderThread:449069 [sender.py:_start_run_threads():1124] run started: oo5gz46y with start time 1714143838.890426
2024-04-26 23:04:00,090 DEBUG   HandlerThread:449069 [handler.py:handle_request():146] handle_request: check_version
2024-04-26 23:04:00,091 DEBUG   SenderThread:449069 [sender.py:send_request():406] send_request: check_version
2024-04-26 23:04:00,468 DEBUG   HandlerThread:449069 [handler.py:handle_request():146] handle_request: run_start
2024-04-26 23:04:00,510 DEBUG   HandlerThread:449069 [system_info.py:__init__():26] System info init
2024-04-26 23:04:00,511 DEBUG   HandlerThread:449069 [system_info.py:__init__():41] System info init done
2024-04-26 23:04:00,511 INFO    HandlerThread:449069 [system_monitor.py:start():194] Starting system monitor
2024-04-26 23:04:00,513 INFO    HandlerThread:449069 [system_monitor.py:probe():214] Collecting system info
2024-04-26 23:04:00,514 INFO    SystemMonitor:449069 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-26 23:04:00,519 INFO    SystemMonitor:449069 [interfaces.py:start():190] Started cpu monitoring
2024-04-26 23:04:00,522 INFO    SystemMonitor:449069 [interfaces.py:start():190] Started disk monitoring
2024-04-26 23:04:00,527 INFO    SystemMonitor:449069 [interfaces.py:start():190] Started gpu monitoring
2024-04-26 23:04:00,531 INFO    SystemMonitor:449069 [interfaces.py:start():190] Started memory monitoring
2024-04-26 23:04:00,535 INFO    SystemMonitor:449069 [interfaces.py:start():190] Started network monitoring
2024-04-26 23:04:00,608 DEBUG   HandlerThread:449069 [system_info.py:probe():150] Probing system
2024-04-26 23:04:00,623 DEBUG   HandlerThread:449069 [system_info.py:_probe_git():135] Probing git
2024-04-26 23:04:00,650 DEBUG   HandlerThread:449069 [system_info.py:_probe_git():143] Probing git done
2024-04-26 23:04:00,651 DEBUG   HandlerThread:449069 [system_info.py:probe():198] Probing system done
